run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp	bam_ftp
SRR26409654	PRJNA1028813	SAMN37852962	SRX22115199	408170	human gut metagenome	211c311af74d513ecdf2b2059a5d25a4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/054/SRR26409654/SRR26409654.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/054/SRR26409654/SRR26409654.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/054/SRR26409654/SRR26409654.lite	
SRR26409661	PRJNA1028813	SAMN37852956	SRX22115192	408170	human gut metagenome	a077a024900ab6ce15eba91f0ede2ffb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/061/SRR26409661/SRR26409661.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/061/SRR26409661/SRR26409661.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/061/SRR26409661/SRR26409661.lite	
SRR26409665	PRJNA1028813	SAMN37852952	SRX22115188	408170	human gut metagenome	52d9c85552cc3281a0c1d0a5a1213516	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/065/SRR26409665/SRR26409665.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/065/SRR26409665/SRR26409665.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/065/SRR26409665/SRR26409665.lite	
SRR26409667	PRJNA1028813	SAMN37852950	SRX22115186	408170	human gut metagenome	a0210bcb67bbd8ab4e06df085e25d335	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/067/SRR26409667/SRR26409667.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/067/SRR26409667/SRR26409667.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/067/SRR26409667/SRR26409667.lite	
SRR26409668	PRJNA1028813	SAMN37852914	SRX22115185	408170	human gut metagenome	f478e6c6539cd6973e087e4ef6ee4f38	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/068/SRR26409668/SRR26409668.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/068/SRR26409668/SRR26409668.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/068/SRR26409668/SRR26409668.lite	
SRR26409673	PRJNA1028813	SAMN37852945	SRX22115180	408170	human gut metagenome	d588608ef0f3692b85bade7d642b5fe1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/073/SRR26409673/SRR26409673.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/073/SRR26409673/SRR26409673.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/073/SRR26409673/SRR26409673.lite	
SRR26409675	PRJNA1028813	SAMN37852943	SRX22115178	408170	human gut metagenome	27d031cc7f4bca0f94c753230dd9612d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/075/SRR26409675/SRR26409675.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/075/SRR26409675/SRR26409675.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/075/SRR26409675/SRR26409675.lite	
SRR26409681	PRJNA1028813	SAMN37852938	SRX22115172	408170	human gut metagenome	b8d15bf533e89ade70a361da807bd9b5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/081/SRR26409681/SRR26409681.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/081/SRR26409681/SRR26409681.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/081/SRR26409681/SRR26409681.lite	
SRR26409684	PRJNA1028813	SAMN37852935	SRX22115169	408170	human gut metagenome	d8252b7c5963c842a7fb51c49eddf89d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/084/SRR26409684/SRR26409684.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/084/SRR26409684/SRR26409684.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/084/SRR26409684/SRR26409684.lite	
SRR26409686	PRJNA1028813	SAMN37852933	SRX22115167	408170	human gut metagenome	9d4b817c95d7894e580996a91ec16b0d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/086/SRR26409686/SRR26409686.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/086/SRR26409686/SRR26409686.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/086/SRR26409686/SRR26409686.lite	
SRR26409688	PRJNA1028813	SAMN37852931	SRX22115165	408170	human gut metagenome	4209c4c7f025fb1f3b2d8a1c1b54c02c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/088/SRR26409688/SRR26409688.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/088/SRR26409688/SRR26409688.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/088/SRR26409688/SRR26409688.lite	
SRR26409690	PRJNA1028813	SAMN37852912	SRX22115163	408170	human gut metagenome	ac00db03692e1a7c66bd8c80f4fed2d2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/090/SRR26409690/SRR26409690.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/090/SRR26409690/SRR26409690.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/090/SRR26409690/SRR26409690.lite	
SRR26409691	PRJNA1028813	SAMN37852929	SRX22115162	408170	human gut metagenome	acd3293b0469b1479c6ad90d8d1cf9ae	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/091/SRR26409691/SRR26409691.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/091/SRR26409691/SRR26409691.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/091/SRR26409691/SRR26409691.lite	
SRR26409692	PRJNA1028813	SAMN37852928	SRX22115161	408170	human gut metagenome	aa69a8cc6024a8b7c1df2fce6a2e5f03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/092/SRR26409692/SRR26409692.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/092/SRR26409692/SRR26409692.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/092/SRR26409692/SRR26409692.lite	
SRR26409702	PRJNA1028813	SAMN37852910	SRX22115151	408170	human gut metagenome	af1c850920ed2e96785e27e1b22dd04e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/002/SRR26409702/SRR26409702.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/002/SRR26409702/SRR26409702.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/002/SRR26409702/SRR26409702.lite	
SRR26409620	PRJNA1028813	SAMN37852919	SRX22115233	408170	human gut metagenome	847c68e8ad3fbfe788af879ae9ab2ba2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/020/SRR26409620/SRR26409620.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/020/SRR26409620/SRR26409620.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/020/SRR26409620/SRR26409620.lite	
SRR26409622	PRJNA1028813	SAMN37852991	SRX22115231	408170	human gut metagenome	6160650835630e0c82ffbfcd48210726	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/022/SRR26409622/SRR26409622.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/022/SRR26409622/SRR26409622.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/022/SRR26409622/SRR26409622.lite	
SRR26409625	PRJNA1028813	SAMN37852989	SRX22115228	408170	human gut metagenome	cc1b8cb3b6394ca35cdd032073b9f3d5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/025/SRR26409625/SRR26409625.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/025/SRR26409625/SRR26409625.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/025/SRR26409625/SRR26409625.lite	
SRR26409629	PRJNA1028813	SAMN37852985	SRX22115224	408170	human gut metagenome	f941be880f2df0588d75739957e66b44	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/029/SRR26409629/SRR26409629.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/029/SRR26409629/SRR26409629.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/029/SRR26409629/SRR26409629.lite	
SRR26409632	PRJNA1028813	SAMN37852982	SRX22115221	408170	human gut metagenome	7b87fa00961de0b35519fbf9f4aeec46	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/032/SRR26409632/SRR26409632.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/032/SRR26409632/SRR26409632.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/032/SRR26409632/SRR26409632.lite	
SRR26409636	PRJNA1028813	SAMN37852979	SRX22115217	408170	human gut metagenome	c952903711084c8eeb9ab30d10df5de4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/036/SRR26409636/SRR26409636.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/036/SRR26409636/SRR26409636.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/036/SRR26409636/SRR26409636.lite	
SRR26409638	PRJNA1028813	SAMN37852977	SRX22115215	408170	human gut metagenome	a9fe6b3e8c50173f70fcc23d60a1212c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/038/SRR26409638/SRR26409638.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/038/SRR26409638/SRR26409638.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/038/SRR26409638/SRR26409638.lite	
SRR26409640	PRJNA1028813	SAMN37852975	SRX22115213	408170	human gut metagenome	34e10291da622ed1730736b1d8d271e6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/040/SRR26409640/SRR26409640.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/040/SRR26409640/SRR26409640.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/040/SRR26409640/SRR26409640.lite	
SRR26409641	PRJNA1028813	SAMN37852974	SRX22115212	408170	human gut metagenome	e0945f89ade754707c24a81073035217	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/041/SRR26409641/SRR26409641.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/041/SRR26409641/SRR26409641.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/041/SRR26409641/SRR26409641.lite	
SRR26409642	PRJNA1028813	SAMN37852973	SRX22115211	408170	human gut metagenome	d5886bcadfb67edc752cc0e97d6a8b5e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/042/SRR26409642/SRR26409642.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/042/SRR26409642/SRR26409642.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/042/SRR26409642/SRR26409642.lite	
SRR26409643	PRJNA1028813	SAMN37852972	SRX22115210	408170	human gut metagenome	34e63f7e2370276b10b32038633e485b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/043/SRR26409643/SRR26409643.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/043/SRR26409643/SRR26409643.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/043/SRR26409643/SRR26409643.lite	
SRR26409644	PRJNA1028813	SAMN37852971	SRX22115209	408170	human gut metagenome	81668c5b52157865567ff43f334d9da3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/044/SRR26409644/SRR26409644.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/044/SRR26409644/SRR26409644.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/044/SRR26409644/SRR26409644.lite	
SRR26409648	PRJNA1028813	SAMN37852968	SRX22115205	408170	human gut metagenome	163ec8622a5395c0d3f0b9a419a4be59	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/048/SRR26409648/SRR26409648.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/048/SRR26409648/SRR26409648.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/048/SRR26409648/SRR26409648.lite	
SRR26409649	PRJNA1028813	SAMN37852967	SRX22115204	408170	human gut metagenome	5e886d6f82d45999789919490f7fd6a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/049/SRR26409649/SRR26409649.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/049/SRR26409649/SRR26409649.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/049/SRR26409649/SRR26409649.lite	
SRR26409656	PRJNA1028813	SAMN37852960	SRX22115197	408170	human gut metagenome	6f89a355d1933de640f0573bd20a8bb0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/056/SRR26409656/SRR26409656.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/056/SRR26409656/SRR26409656.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/056/SRR26409656/SRR26409656.lite	
SRR26409657	PRJNA1028813	SAMN37852915	SRX22115196	408170	human gut metagenome	5420ee9360107da7c3940918291801fb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/057/SRR26409657/SRR26409657.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/057/SRR26409657/SRR26409657.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/057/SRR26409657/SRR26409657.lite	
SRR26409658	PRJNA1028813	SAMN37852959	SRX22115195	408170	human gut metagenome	6a6d3191ae216412d4f629b91255731e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/058/SRR26409658/SRR26409658.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/058/SRR26409658/SRR26409658.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/058/SRR26409658/SRR26409658.lite	
SRR26409662	PRJNA1028813	SAMN37852955	SRX22115191	408170	human gut metagenome	e85a63ce4d0018b6b36b9bf1ba20540a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/062/SRR26409662/SRR26409662.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/062/SRR26409662/SRR26409662.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/062/SRR26409662/SRR26409662.lite	
SRR26409664	PRJNA1028813	SAMN37852953	SRX22115189	408170	human gut metagenome	1a76b0df855b8244c911523adfbc1801	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/064/SRR26409664/SRR26409664.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/064/SRR26409664/SRR26409664.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/064/SRR26409664/SRR26409664.lite	
SRR26409669	PRJNA1028813	SAMN37852949	SRX22115184	408170	human gut metagenome	25f35ea1149f3bea0cd6c1c64daaff80	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/069/SRR26409669/SRR26409669.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/069/SRR26409669/SRR26409669.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/069/SRR26409669/SRR26409669.lite	
SRR26409670	PRJNA1028813	SAMN37852948	SRX22115183	408170	human gut metagenome	3c9af0ee135be2e953a18bf8fe78802d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/070/SRR26409670/SRR26409670.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/070/SRR26409670/SRR26409670.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/070/SRR26409670/SRR26409670.lite	
SRR26409671	PRJNA1028813	SAMN37852947	SRX22115182	408170	human gut metagenome	27f6047705054b94bd580401ea071289	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/071/SRR26409671/SRR26409671.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/071/SRR26409671/SRR26409671.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/071/SRR26409671/SRR26409671.lite	
SRR26409672	PRJNA1028813	SAMN37852946	SRX22115181	408170	human gut metagenome	3ce330f55008ff26524003c8ec3f5389	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/072/SRR26409672/SRR26409672.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/072/SRR26409672/SRR26409672.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/072/SRR26409672/SRR26409672.lite	
SRR26409674	PRJNA1028813	SAMN37852944	SRX22115179	408170	human gut metagenome	7d3fe27e6d25aa5afa054082edc7990a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/074/SRR26409674/SRR26409674.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/074/SRR26409674/SRR26409674.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/074/SRR26409674/SRR26409674.lite	
SRR26409676	PRJNA1028813	SAMN37852942	SRX22115177	408170	human gut metagenome	bb2c706b54d1298aa13b64e7c7a2b9a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/076/SRR26409676/SRR26409676.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/076/SRR26409676/SRR26409676.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/076/SRR26409676/SRR26409676.lite	
SRR26409679	PRJNA1028813	SAMN37852913	SRX22115174	408170	human gut metagenome	6a5389c9c4475744a9298cee78c53d2a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/079/SRR26409679/SRR26409679.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/079/SRR26409679/SRR26409679.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/079/SRR26409679/SRR26409679.lite	
SRR26409682	PRJNA1028813	SAMN37852937	SRX22115171	408170	human gut metagenome	5d79c62adcae114c46312a43fc883573	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/082/SRR26409682/SRR26409682.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/082/SRR26409682/SRR26409682.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/082/SRR26409682/SRR26409682.lite	
SRR26409689	PRJNA1028813	SAMN37852930	SRX22115164	408170	human gut metagenome	80189daa9f9c53e47a1aa0637fda3f59	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/089/SRR26409689/SRR26409689.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/089/SRR26409689/SRR26409689.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/089/SRR26409689/SRR26409689.lite	
SRR26409693	PRJNA1028813	SAMN37852927	SRX22115160	408170	human gut metagenome	e1c1eaf28d715478b1700d9f1102df92	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/093/SRR26409693/SRR26409693.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/093/SRR26409693/SRR26409693.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/093/SRR26409693/SRR26409693.lite	
SRR26409696	PRJNA1028813	SAMN37852924	SRX22115157	408170	human gut metagenome	ecbeac9e51a0ac7e82354be432f7e466	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/096/SRR26409696/SRR26409696.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/096/SRR26409696/SRR26409696.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/096/SRR26409696/SRR26409696.lite	
SRR26409697	PRJNA1028813	SAMN37852923	SRX22115156	408170	human gut metagenome	90955bc63860caa6e80e621f69ab2f0d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/097/SRR26409697/SRR26409697.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/097/SRR26409697/SRR26409697.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/097/SRR26409697/SRR26409697.lite	
SRR26409699	PRJNA1028813	SAMN37852921	SRX22115154	408170	human gut metagenome	3c786aba2650dfd399138776c48aa2ae	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/099/SRR26409699/SRR26409699.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/099/SRR26409699/SRR26409699.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/099/SRR26409699/SRR26409699.lite	
SRR26409701	PRJNA1028813	SAMN37852911	SRX22115152	408170	human gut metagenome	608008147037757769884da77504ef56	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/001/SRR26409701/SRR26409701.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/001/SRR26409701/SRR26409701.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/001/SRR26409701/SRR26409701.lite	
SRR26409621	PRJNA1028813	SAMN37852992	SRX22115232	408170	human gut metagenome	a75e909d34325e442e0da25220b1790c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/021/SRR26409621/SRR26409621.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/021/SRR26409621/SRR26409621.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/021/SRR26409621/SRR26409621.lite	
SRR26409626	PRJNA1028813	SAMN37852988	SRX22115227	408170	human gut metagenome	f56c94abd1c179727e193d1e1b1a297e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/026/SRR26409626/SRR26409626.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/026/SRR26409626/SRR26409626.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/026/SRR26409626/SRR26409626.lite	
SRR26409628	PRJNA1028813	SAMN37852986	SRX22115225	408170	human gut metagenome	190692534257d5abd922fae1a2241bb7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/028/SRR26409628/SRR26409628.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/028/SRR26409628/SRR26409628.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/028/SRR26409628/SRR26409628.lite	
SRR26409630	PRJNA1028813	SAMN37852984	SRX22115223	408170	human gut metagenome	54047a2ef0b6bf8dd1bb0349325ff212	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/030/SRR26409630/SRR26409630.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/030/SRR26409630/SRR26409630.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR264/030/SRR26409630/SRR26409630.lite	
