run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp	bam_ftp
ERR14656095	PRJEB86129	SAMEA117757261	ERX14057880	447426	human oral metagenome	5c0827ae9ea58b09dcb0c7bb13c76e8b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/095/ERR14656095/ERR14656095.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/095/ERR14656095/ERR14656095.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656095/14626.AD.S.021C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/095/ERR14656095/ERR14656095.bam
ERR14656059	PRJEB86129	SAMEA117757225	ERX14057844	447426	human oral metagenome	9959e527e8c2abc1b75e0d97e4bb83c5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/059/ERR14656059/ERR14656059.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/059/ERR14656059/ERR14656059.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656059/14626.AD.S.001C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/059/ERR14656059/ERR14656059.bam
ERR14656096	PRJEB86129	SAMEA117757262	ERX14057881	447426	human oral metagenome	b053b45b9c36bb5cf49e65629700a4f9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/096/ERR14656096/ERR14656096.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/096/ERR14656096/ERR14656096.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656096/14626.AD.S.022.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/096/ERR14656096/ERR14656096.bam
ERR14656060	PRJEB86129	SAMEA117757226	ERX14057845	447426	human oral metagenome	01098a1a15909777645eec6646e8dce9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/060/ERR14656060/ERR14656060.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/060/ERR14656060/ERR14656060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656060/14626.AD.S.002.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/060/ERR14656060/ERR14656060.bam
ERR14656099	PRJEB86129	SAMEA117757265	ERX14057884	447426	human oral metagenome	142b401d6f5f7ecd0fd23b259deea1cf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/099/ERR14656099/ERR14656099.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/099/ERR14656099/ERR14656099.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656099/14626.AD.S.023C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/099/ERR14656099/ERR14656099.bam
ERR14656062	PRJEB86129	SAMEA117757228	ERX14057847	447426	human oral metagenome	3ab3a72e85a51c6a7257feb81b1d99d2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/062/ERR14656062/ERR14656062.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/062/ERR14656062/ERR14656062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656062/14626.AD.S.003.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/062/ERR14656062/ERR14656062.bam
ERR14656104	PRJEB86129	SAMEA117757270	ERX14057889	447426	human oral metagenome	ef922f18c34ba3695668f6c03a8a5ca9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/004/ERR14656104/ERR14656104.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/004/ERR14656104/ERR14656104.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656104/14626.AD.S.026.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/004/ERR14656104/ERR14656104.bam
ERR14656063	PRJEB86129	SAMEA117757229	ERX14057848	447426	human oral metagenome	13d32f65e5dfdf6ea42e539ef2428114	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/063/ERR14656063/ERR14656063.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/063/ERR14656063/ERR14656063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656063/14626.AD.S.003C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/063/ERR14656063/ERR14656063.bam
ERR14656106	PRJEB86129	SAMEA117757272	ERX14057891	447426	human oral metagenome	35dd5e620e7e86bfb0e6bb38850e728e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/006/ERR14656106/ERR14656106.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/006/ERR14656106/ERR14656106.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656106/14626.AD.S.028.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/006/ERR14656106/ERR14656106.bam
ERR14656065	PRJEB86129	SAMEA117757231	ERX14057850	447426	human oral metagenome	685739079a8afe11dfb35c3bececb8ba	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/065/ERR14656065/ERR14656065.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/065/ERR14656065/ERR14656065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656065/14626.AD.S.004C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/065/ERR14656065/ERR14656065.bam
ERR14656107	PRJEB86129	SAMEA117757273	ERX14057892	447426	human oral metagenome	65db250a8cd84f6bc321d31957a8687a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/007/ERR14656107/ERR14656107.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/007/ERR14656107/ERR14656107.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656107/14626.AD.S.028C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/007/ERR14656107/ERR14656107.bam
ERR14656066	PRJEB86129	SAMEA117757232	ERX14057851	447426	human oral metagenome	941bb5c14288ab833ff4da547cd55f1c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/066/ERR14656066/ERR14656066.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/066/ERR14656066/ERR14656066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656066/14626.AD.S.005.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/066/ERR14656066/ERR14656066.bam
ERR14656111	PRJEB86129	SAMEA117757277	ERX14057896	447426	human oral metagenome	aaa00778e4e378bbbfb45acca5c89f4b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/011/ERR14656111/ERR14656111.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/011/ERR14656111/ERR14656111.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656111/14626.AD.S.032.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/011/ERR14656111/ERR14656111.bam
ERR14656069	PRJEB86129	SAMEA117757235	ERX14057854	447426	human oral metagenome	5f3bb4cdbfa09a92f2f126f0b9c4ab26	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/069/ERR14656069/ERR14656069.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/069/ERR14656069/ERR14656069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656069/14626.AD.S.006C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/069/ERR14656069/ERR14656069.bam
ERR14656113	PRJEB86129	SAMEA117757307	ERX14057898	408170	human gut metagenome	32a9b30444d5ce5739001c783b77bdd7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/013/ERR14656113/ERR14656113.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/013/ERR14656113/ERR14656113.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656113/14626.AD.E.001.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/013/ERR14656113/ERR14656113.bam
ERR14656070	PRJEB86129	SAMEA117757236	ERX14057855	447426	human oral metagenome	ac649a8b551e96164b40884d56340652	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/070/ERR14656070/ERR14656070.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/070/ERR14656070/ERR14656070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656070/14626.AD.S.007.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/070/ERR14656070/ERR14656070.bam
ERR14656115	PRJEB86129	SAMEA117757309	ERX14057900	408170	human gut metagenome	e080893c98266572719d24e4064d853e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/015/ERR14656115/ERR14656115.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/015/ERR14656115/ERR14656115.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656115/14626.AD.E.002.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/015/ERR14656115/ERR14656115.bam
ERR14656077	PRJEB86129	SAMEA117757243	ERX14057862	447426	human oral metagenome	06d31039a6fdc235c587d706856f08d7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/077/ERR14656077/ERR14656077.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/077/ERR14656077/ERR14656077.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656077/14626.AD.S.011.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/077/ERR14656077/ERR14656077.bam
ERR14656116	PRJEB86129	SAMEA117757310	ERX14057901	408170	human gut metagenome	94df31b8e4a2069134dd262faf21e258	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/016/ERR14656116/ERR14656116.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/016/ERR14656116/ERR14656116.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656116/14626.AD.E.002C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/016/ERR14656116/ERR14656116.bam
ERR14656080	PRJEB86129	SAMEA117757246	ERX14057865	447426	human oral metagenome	965f776bc378f9119f465dcdab923f3a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/080/ERR14656080/ERR14656080.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/080/ERR14656080/ERR14656080.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656080/14626.AD.S.012C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/080/ERR14656080/ERR14656080.bam
ERR14656118	PRJEB86129	SAMEA117757312	ERX14057903	408170	human gut metagenome	4c56e37c9788af27a2b1e429b2a8c63a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/018/ERR14656118/ERR14656118.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/018/ERR14656118/ERR14656118.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656118/14626.AD.E.003C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/018/ERR14656118/ERR14656118.bam
ERR14656083	PRJEB86129	SAMEA117757249	ERX14057868	447426	human oral metagenome	602aa25075cc49880e827c39524ae110	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/083/ERR14656083/ERR14656083.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/083/ERR14656083/ERR14656083.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656083/14626.AD.S.014.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/083/ERR14656083/ERR14656083.bam
ERR14656120	PRJEB86129	SAMEA117757314	ERX14057905	408170	human gut metagenome	8a9efe94ef7a350e6432a179ecf201d6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/020/ERR14656120/ERR14656120.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/020/ERR14656120/ERR14656120.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656120/14626.AD.E.004C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/020/ERR14656120/ERR14656120.bam
ERR14656086	PRJEB86129	SAMEA117757252	ERX14057871	447426	human oral metagenome	b0a639555ea3382097445d52c7d9347d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/086/ERR14656086/ERR14656086.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/086/ERR14656086/ERR14656086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656086/14626.AD.S.015C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/086/ERR14656086/ERR14656086.bam
ERR14656122	PRJEB86129	SAMEA117757316	ERX14057907	408170	human gut metagenome	21d4dc8611013dbb419ec59ec6d407ab	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/022/ERR14656122/ERR14656122.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/022/ERR14656122/ERR14656122.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656122/14626.AD.E.005C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/022/ERR14656122/ERR14656122.bam
ERR14656089	PRJEB86129	SAMEA117757255	ERX14057874	447426	human oral metagenome	12ebc6f47ec4510dc9f412e5d7b82871	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/089/ERR14656089/ERR14656089.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/089/ERR14656089/ERR14656089.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656089/14626.AD.S.017.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/089/ERR14656089/ERR14656089.bam
ERR14656123	PRJEB86129	SAMEA117757317	ERX14057908	408170	human gut metagenome	2c28299e0ab1d1db826777cedd1bdfc3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/023/ERR14656123/ERR14656123.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/023/ERR14656123/ERR14656123.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656123/14626.AD.E.006.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/023/ERR14656123/ERR14656123.bam
ERR14656090	PRJEB86129	SAMEA117757256	ERX14057875	447426	human oral metagenome	2fb39e689b18de8b2d739681cc8e10c2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/090/ERR14656090/ERR14656090.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/090/ERR14656090/ERR14656090.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656090/14626.AD.S.018C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/090/ERR14656090/ERR14656090.bam
ERR14656126	PRJEB86129	SAMEA117757320	ERX14057911	408170	human gut metagenome	761c6ec56b942af609ea556e728aa967	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/026/ERR14656126/ERR14656126.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/026/ERR14656126/ERR14656126.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656126/14626.AD.E.007C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/026/ERR14656126/ERR14656126.bam
ERR14656092	PRJEB86129	SAMEA117757258	ERX14057877	447426	human oral metagenome	871c36b98dc797c7144409f8b8248ae6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/092/ERR14656092/ERR14656092.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/092/ERR14656092/ERR14656092.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656092/14626.AD.S.020.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/092/ERR14656092/ERR14656092.bam
ERR14656127	PRJEB86129	SAMEA117757321	ERX14057912	408170	human gut metagenome	79f24f8f90170855a6094a1288b6b822	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/027/ERR14656127/ERR14656127.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/027/ERR14656127/ERR14656127.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656127/14626.AD.E.008.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/027/ERR14656127/ERR14656127.bam
ERR14656097	PRJEB86129	SAMEA117757263	ERX14057882	447426	human oral metagenome	b2d060bbf0dd3ae9bae4a2d93beff4d0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/097/ERR14656097/ERR14656097.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/097/ERR14656097/ERR14656097.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656097/14626.AD.S.022C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/097/ERR14656097/ERR14656097.bam
ERR14656130	PRJEB86129	SAMEA117757324	ERX14057915	408170	human gut metagenome	4ac2dc4b1641dd82b3b6566f0ea72d95	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/030/ERR14656130/ERR14656130.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/030/ERR14656130/ERR14656130.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656130/14626.AD.E.009C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/030/ERR14656130/ERR14656130.bam
ERR14656101	PRJEB86129	SAMEA117757267	ERX14057886	447426	human oral metagenome	cd00efc9e819b4f4891531fc466d32e5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/001/ERR14656101/ERR14656101.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/001/ERR14656101/ERR14656101.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656101/14626.AD.S.024C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/001/ERR14656101/ERR14656101.bam
ERR14656132	PRJEB86129	SAMEA117757326	ERX14057917	408170	human gut metagenome	72d9948d29387265601c7d152738d8d9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/032/ERR14656132/ERR14656132.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/032/ERR14656132/ERR14656132.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656132/14626.AD.E.011.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/032/ERR14656132/ERR14656132.bam
ERR14656105	PRJEB86129	SAMEA117757271	ERX14057890	447426	human oral metagenome	9d8ac8b2cd1af5dde4229002b7f673b4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/005/ERR14656105/ERR14656105.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/005/ERR14656105/ERR14656105.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656105/14626.AD.S.027.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/005/ERR14656105/ERR14656105.bam
ERR14656135	PRJEB86129	SAMEA117757329	ERX14057920	408170	human gut metagenome	bdd69981473982317e1b14456227a798	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/035/ERR14656135/ERR14656135.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/035/ERR14656135/ERR14656135.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656135/14626.AD.E.012C.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/035/ERR14656135/ERR14656135.bam
ERR14656108	PRJEB86129	SAMEA117757274	ERX14057893	447426	human oral metagenome	8311dcf36d62fb34b2fe08290cbc7c36	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/008/ERR14656108/ERR14656108.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/008/ERR14656108/ERR14656108.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656108/14626.AD.S.030.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/008/ERR14656108/ERR14656108.bam
ERR14656136	PRJEB86129	SAMEA117757330	ERX14057921	408170	human gut metagenome	ec4aa1ea0de3158ba648ba52a56c67bf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/036/ERR14656136/ERR14656136.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/036/ERR14656136/ERR14656136.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656136/14626.AD.E.013.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/036/ERR14656136/ERR14656136.bam
ERR14656112	PRJEB86129	SAMEA117757278	ERX14057897	256318	metagenome	558987dbd93b9f3c899dade627e70298	ftp.sra.ebi.ac.uk/vol1/fastq/ERR146/012/ERR14656112/ERR14656112.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR146/012/ERR14656112/ERR14656112.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR146/ERR14656112/14626.AD.S.NC.R1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR146/012/ERR14656112/ERR14656112.bam
