run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp	bam_ftp
DRR513435	PRJDB17024	SAMD00657370	DRX497321	408170	human gut metagenome	2dc24438f82be76f4ac9d793e4772e8d;67ddedcfc919cf3e1a2fbe450384a0bc	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513435/DRR513435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513435/DRR513435_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513435/DRR513435_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513435/DRR513435_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513435/DRR513435	
DRR513439	PRJDB17024	SAMD00657374	DRX497325	408170	human gut metagenome	b5f09f14cb2aaba2d63e61e230ee95c1;b2406e9e67cbfe0727321425ff673afb	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513439/DRR513439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513439/DRR513439_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513439/DRR513439_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513439/DRR513439_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513439/DRR513439	
DRR513440	PRJDB17024	SAMD00657375	DRX497326	408170	human gut metagenome	f3cce99e129d8b89f3b10660eec80142;ae5db9e41183841125809cf9a64ceb79	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513440/DRR513440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513440/DRR513440_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513440/DRR513440_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513440/DRR513440_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513440/DRR513440	
DRR513443	PRJDB17024	SAMD00657378	DRX497329	408170	human gut metagenome	adcbfae48fb8d0eacf3e8b71cc2d4613;5761625e824e145cc5d4bde31e66de8d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513443/DRR513443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513443/DRR513443_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513443/DRR513443_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513443/DRR513443_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513443/DRR513443	
DRR513446	PRJDB17024	SAMD00657381	DRX497332	408170	human gut metagenome	c1c707972bc773cb1ca79efaee6a0a9d;f8dd9362b56a0c482624f31da5b07b2c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513446/DRR513446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513446/DRR513446_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513446/DRR513446_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513446/DRR513446_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513446/DRR513446	
DRR513448	PRJDB17024	SAMD00657383	DRX497334	408170	human gut metagenome	542ac332836dec88735c787ec3086f7d;0d90e1176ba955561e6a2f1b879113df	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513448/DRR513448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513448/DRR513448_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513448/DRR513448_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513448/DRR513448_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513448/DRR513448	
DRR513396	PRJDB17024	SAMD00657331	DRX497282	408170	human gut metagenome	141dd68b2fa523291db3397170bc6dad;8cfc8ad6ed8be4ad71f4ab4c85de1db2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513396/DRR513396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513396/DRR513396_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513396/DRR513396_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513396/DRR513396_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513396/DRR513396	
DRR513398	PRJDB17024	SAMD00657333	DRX497284	408170	human gut metagenome	c07a604093a5ec65311832738fd16a30;90bc4c3f73c7d742bfabe12c298aafa9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513398/DRR513398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513398/DRR513398_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513398/DRR513398_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513398/DRR513398_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513398/DRR513398	
DRR513399	PRJDB17024	SAMD00657334	DRX497285	408170	human gut metagenome	5bff8fac3b5e9099f2d4f720333ddb88;32f38adb5ed99a2704df16b55428a5b2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513399/DRR513399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513399/DRR513399_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513399/DRR513399_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513399/DRR513399_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513399/DRR513399	
DRR513401	PRJDB17024	SAMD00657336	DRX497287	408170	human gut metagenome	e0b62ffdee46fb870248b2c72e11e69d;c3a1ff5d2314756d6fc4d37dd24164dc	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513401/DRR513401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513401/DRR513401_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513401/DRR513401_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513401/DRR513401_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513401/DRR513401	
DRR513404	PRJDB17024	SAMD00657339	DRX497290	408170	human gut metagenome	3eaca5104ac2fe1456a44aaf4e31f8c0;779e7cc1fd1368ad2752a7d520a46ca9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513404/DRR513404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513404/DRR513404_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513404/DRR513404_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513404/DRR513404_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513404/DRR513404	
DRR513405	PRJDB17024	SAMD00657340	DRX497291	408170	human gut metagenome	0b54244780c2612e15cc4e24c54bda92;9af1b44356132d2703f5c1dc87475bae	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513405/DRR513405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513405/DRR513405_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513405/DRR513405_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513405/DRR513405_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513405/DRR513405	
DRR513414	PRJDB17024	SAMD00657349	DRX497300	408170	human gut metagenome	3f1680568e3fd5fe5c7eca1a67f803df;126783beb634b27fd9b6789917da3fa4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513414/DRR513414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513414/DRR513414_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513414/DRR513414_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513414/DRR513414_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513414/DRR513414	
DRR513415	PRJDB17024	SAMD00657350	DRX497301	408170	human gut metagenome	dca5edb715f92a6662d54d401481647d;52d198485083e681f36e885e7a239750	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513415/DRR513415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513415/DRR513415_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513415/DRR513415_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513415/DRR513415_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513415/DRR513415	
DRR513416	PRJDB17024	SAMD00657351	DRX497302	408170	human gut metagenome	e4afc99f97d47ce9814442f5598084ca;f0fc5f6dd2f864ad97684d7e15b87b9a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513416/DRR513416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513416/DRR513416_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513416/DRR513416_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513416/DRR513416_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513416/DRR513416	
DRR513417	PRJDB17024	SAMD00657352	DRX497303	408170	human gut metagenome	fae5801789e3eea9edb4592c19aa4709;176e178407a24c9d2d69faf2b3d5e517	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513417/DRR513417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513417/DRR513417_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513417/DRR513417_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513417/DRR513417_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513417/DRR513417	
DRR513420	PRJDB17024	SAMD00657355	DRX497306	408170	human gut metagenome	5bf91f95c2077ec9d36caa9c7e7495d6;e9f5b94c440e23cab1e7b2ffdd948e3f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513420/DRR513420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513420/DRR513420_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513420/DRR513420_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513420/DRR513420_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513420/DRR513420	
DRR513421	PRJDB17024	SAMD00657356	DRX497307	408170	human gut metagenome	f89234c4cdc69b4e92be137d181b5bb7;7ca37065a2c57918120829a5fa3edb91	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513421/DRR513421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513421/DRR513421_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513421/DRR513421_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513421/DRR513421_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513421/DRR513421	
DRR513423	PRJDB17024	SAMD00657358	DRX497309	408170	human gut metagenome	62e31b7c817ad91968fad238beb533e6;e49859a5e8af5a2c61ae6277cbeba118	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513423/DRR513423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513423/DRR513423_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513423/DRR513423_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513423/DRR513423_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513423/DRR513423	
DRR513427	PRJDB17024	SAMD00657362	DRX497313	408170	human gut metagenome	b992fda600fab94e3d77d3adebcdd9fd;87e1ae234f633c2f77fbb2a311bd9609	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513427/DRR513427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513427/DRR513427_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513427/DRR513427_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513427/DRR513427_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513427/DRR513427	
DRR513429	PRJDB17024	SAMD00657364	DRX497315	408170	human gut metagenome	2195778f24280a894932d476eb2fbe1a;5fa88b102737bf126603d698c180375a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513429/DRR513429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513429/DRR513429_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513429/DRR513429_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513429/DRR513429_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513429/DRR513429	
DRR513430	PRJDB17024	SAMD00657365	DRX497316	408170	human gut metagenome	b4a1afde2d8dc3cd4ea2df3a55f07970;52c2c0fd2850f8998d8e1b42de4587cf	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513430/DRR513430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513430/DRR513430_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513430/DRR513430_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513430/DRR513430_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513430/DRR513430	
DRR513437	PRJDB17024	SAMD00657372	DRX497323	408170	human gut metagenome	e58d8809d4ab4da47418ab0dd9c32f1b;0dc3f19acde9029fc1d29ec6669b086e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513437/DRR513437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513437/DRR513437_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513437/DRR513437_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513437/DRR513437_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513437/DRR513437	
DRR513438	PRJDB17024	SAMD00657373	DRX497324	408170	human gut metagenome	4a3c05fb5f32f998b4f82ff9c6c5b411;4a2667da7758fd4ca2d3a542c9b798d5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513438/DRR513438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513438/DRR513438_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513438/DRR513438_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513438/DRR513438_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513438/DRR513438	
DRR513441	PRJDB17024	SAMD00657376	DRX497327	408170	human gut metagenome	473fe48080d95ec320a7202969f7cf24;412b25c3202e16e619534d9420c3d70d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513441/DRR513441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513441/DRR513441_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513441/DRR513441_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513441/DRR513441_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513441/DRR513441	
DRR513444	PRJDB17024	SAMD00657379	DRX497330	408170	human gut metagenome	65f953518087c117acaa3d47c1843a46;8d702d7f834702287a2b25b3344623df	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513444/DRR513444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513444/DRR513444_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513444/DRR513444_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513444/DRR513444_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513444/DRR513444	
DRR513445	PRJDB17024	SAMD00657380	DRX497331	408170	human gut metagenome	07b694da5409df87bdac1e7be07406e5;b09a10ade0423c9af18bea8e7edd27e1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513445/DRR513445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513445/DRR513445_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513445/DRR513445_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513445/DRR513445_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513445/DRR513445	
DRR513447	PRJDB17024	SAMD00657382	DRX497333	408170	human gut metagenome	261e9b0ee03d33555375a58ee266e909;4d9c5ecd2e60b5b6dbffb15aec0da2e0	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513447/DRR513447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513447/DRR513447_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513447/DRR513447_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513447/DRR513447_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513447/DRR513447	
DRR513449	PRJDB17024	SAMD00657384	DRX497335	408170	human gut metagenome	9ed1cfd9a3a3d8614b349c8a570b61b2;8645a939af84f22b4e1d499aac1dad6b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513449/DRR513449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513449/DRR513449_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513449/DRR513449_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513449/DRR513449_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513449/DRR513449	
DRR513395	PRJDB17024	SAMD00657330	DRX497281	408170	human gut metagenome	1308f6049dea88d8048d62f8e986b986;da624317649a684d56c1b6cff616b6de	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513395/DRR513395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513395/DRR513395_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513395/DRR513395_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513395/DRR513395_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513395/DRR513395	
DRR513402	PRJDB17024	SAMD00657337	DRX497288	408170	human gut metagenome	fb611e861a085ddc12c9aedee3dc7538;1c8a027586351fde664caa6abf683b37	ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513402/DRR513402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR513/DRR513402/DRR513402_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513402/DRR513402_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR513/DRR513402/DRR513402_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/drr/DRR513/DRR513402/DRR513402	
