run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp	bam_ftp
SRR16303374	PRJNA770746	SAMN22233247	SRX12582103	646099	human metagenome	38e77e95d5e1d44da61a279975fb56ac;5fb189fc90625e268c7a8295e929708b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/074/SRR16303374/SRR16303374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/074/SRR16303374/SRR16303374_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/074/SRR16303374/SRR16303374_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/074/SRR16303374/SRR16303374_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/074/SRR16303374	
SRR16303383	PRJNA770746	SAMN22233307	SRX12582094	646099	human metagenome	ff83227ec392689ecaccba7579a888f8;d29a7ed31e080de84edf1a3e504489c0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/083/SRR16303383/SRR16303383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/083/SRR16303383/SRR16303383_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/083/SRR16303383/SRR16303383_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/083/SRR16303383/SRR16303383_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/083/SRR16303383	
SRR16303375	PRJNA770746	SAMN22233280	SRX12582102	646099	human metagenome	242be409b29104157edf09bffc1d4e8c;718ca0526c089fb91aadd03f74a646d1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/075/SRR16303375/SRR16303375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/075/SRR16303375/SRR16303375_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/075/SRR16303375/SRR16303375_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/075/SRR16303375/SRR16303375_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/075/SRR16303375	
SRR16303384	PRJNA770746	SAMN22233340	SRX12582093	646099	human metagenome	3f42f3ddd60362e5491f991dda748be3;912de08477b7d11973fb97870c035265	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/084/SRR16303384/SRR16303384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/084/SRR16303384/SRR16303384_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/084/SRR16303384/SRR16303384_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/084/SRR16303384/SRR16303384_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/084/SRR16303384	
SRR16303376	PRJNA770746	SAMN22233284	SRX12582101	646099	human metagenome	ef79e2f04915911c67b44f17cb2846a5;557338654738a4c76a1c4f4efd037c45	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/076/SRR16303376/SRR16303376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/076/SRR16303376/SRR16303376_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/076/SRR16303376/SRR16303376_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/076/SRR16303376/SRR16303376_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/076/SRR16303376	
SRR16303389	PRJNA770746	SAMN22233267	SRX12582088	646099	human metagenome	e327fd6fc8861e637a3e29c20a74ea84;e371a4638bc482cb2bd309739ce17a05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/089/SRR16303389/SRR16303389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/089/SRR16303389/SRR16303389_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/089/SRR16303389/SRR16303389_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/089/SRR16303389/SRR16303389_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/089/SRR16303389	
SRR16303379	PRJNA770746	SAMN22233343	SRX12582098	646099	human metagenome	d486f3c979d7130c98f9b5505b2ef534;81ac440e386338415e289dfa250016d5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/079/SRR16303379/SRR16303379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/079/SRR16303379/SRR16303379_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/079/SRR16303379/SRR16303379_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/079/SRR16303379/SRR16303379_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/079/SRR16303379	
SRR16303385	PRJNA770746	SAMN22233250	SRX12582092	646099	human metagenome	06fcb26ced4b58ee25fa64e566df6675;9ecd4c148cd5fd7d6606c8457941b5ce	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/085/SRR16303385/SRR16303385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/085/SRR16303385/SRR16303385_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/085/SRR16303385/SRR16303385_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/085/SRR16303385/SRR16303385_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/085/SRR16303385	
SRR16303396	PRJNA770746	SAMN22233268	SRX12582081	646099	human metagenome	24602b8a2888182f408b8a03e9170e7d;5df17a3428ccba64854d36ba5c74ac57	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/096/SRR16303396/SRR16303396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/096/SRR16303396/SRR16303396_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/096/SRR16303396/SRR16303396_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/096/SRR16303396/SRR16303396_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/096/SRR16303396	
SRR16303387	PRJNA770746	SAMN22233254	SRX12582090	646099	human metagenome	c32f0281b09922663dd1cde2c441d95f;a994b4ee36441b7dfa093325e3a973ff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/087/SRR16303387/SRR16303387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/087/SRR16303387/SRR16303387_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/087/SRR16303387/SRR16303387_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/087/SRR16303387/SRR16303387_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/087/SRR16303387	
SRR16303397	PRJNA770746	SAMN22233332	SRX12582080	646099	human metagenome	8fec9f3e7124daad0d96c47c195c33a6;a54741dc680fe90442e4b7e4ec13420b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/097/SRR16303397/SRR16303397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/097/SRR16303397/SRR16303397_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/097/SRR16303397/SRR16303397_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/097/SRR16303397/SRR16303397_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/097/SRR16303397	
SRR16303388	PRJNA770746	SAMN22233337	SRX12582089	646099	human metagenome	d6d7b1c21a28e6c65fef478983638ce2;e8c3a2421b88c11e2e56a8eddafe0af5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/088/SRR16303388/SRR16303388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/088/SRR16303388/SRR16303388_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/088/SRR16303388/SRR16303388_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/088/SRR16303388/SRR16303388_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/088/SRR16303388	
SRR16303398	PRJNA770746	SAMN22233275	SRX12582079	646099	human metagenome	af7e962f287981a56ba118fc94270fdc;931784728fe97cd7879a4cca71adbfe6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/098/SRR16303398/SRR16303398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/098/SRR16303398/SRR16303398_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/098/SRR16303398/SRR16303398_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/098/SRR16303398/SRR16303398_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/098/SRR16303398	
SRR16303390	PRJNA770746	SAMN22233258	SRX12582087	646099	human metagenome	48af6ea43cbff6d2d454e2c8464967b4;33644dddcb9714f9fa598d89b7b31adb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/090/SRR16303390/SRR16303390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/090/SRR16303390/SRR16303390_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/090/SRR16303390/SRR16303390_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/090/SRR16303390/SRR16303390_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/090/SRR16303390	
SRR16303399	PRJNA770746	SAMN22233312	SRX12582078	646099	human metagenome	456f8cc9280f3ddfe1f2b84905961e23;75e404bb182c8994a1bca49fa20b5bd6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/099/SRR16303399/SRR16303399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/099/SRR16303399/SRR16303399_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/099/SRR16303399/SRR16303399_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/099/SRR16303399/SRR16303399_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/099/SRR16303399	
SRR16303391	PRJNA770746	SAMN22233300	SRX12582086	646099	human metagenome	c1e865ba2674cedfe895d264f6e9b47e;2eaf9ae45c4c4f4286525cb7e6adb076	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/091/SRR16303391/SRR16303391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/091/SRR16303391/SRR16303391_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/091/SRR16303391/SRR16303391_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/091/SRR16303391/SRR16303391_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/091/SRR16303391	
SRR16303403	PRJNA770746	SAMN22233296	SRX12582074	646099	human metagenome	5e395db13d8209c9ddf6a44f3e76da02;a03b828535e0c4b5a73497a1dffac559	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/003/SRR16303403/SRR16303403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/003/SRR16303403/SRR16303403_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/003/SRR16303403/SRR16303403_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/003/SRR16303403/SRR16303403_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/003/SRR16303403	
SRR16303392	PRJNA770746	SAMN22233313	SRX12582085	646099	human metagenome	f9da7d5686da23d65df0e4b3f5bd4783;86ca45ecef34124e06b02b610b44edbf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/092/SRR16303392/SRR16303392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/092/SRR16303392/SRR16303392_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/092/SRR16303392/SRR16303392_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/092/SRR16303392/SRR16303392_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/092/SRR16303392	
SRR16303409	PRJNA770746	SAMN22233342	SRX12582068	646099	human metagenome	9f79b47ff257c2bb990bfa6bb1746df6;6d4ed1df4491a276617ce7965e827761	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/009/SRR16303409/SRR16303409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/009/SRR16303409/SRR16303409_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/009/SRR16303409/SRR16303409_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/009/SRR16303409/SRR16303409_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/009/SRR16303409	
SRR16303393	PRJNA770746	SAMN22233291	SRX12582084	646099	human metagenome	5547bbd87222a25efe473e2f3a4a5d9b;efdc1a95357a57dccec948dd430c2c46	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/093/SRR16303393/SRR16303393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/093/SRR16303393/SRR16303393_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/093/SRR16303393/SRR16303393_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/093/SRR16303393/SRR16303393_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/093/SRR16303393	
SRR16303411	PRJNA770746	SAMN22233277	SRX12582066	646099	human metagenome	596d499c9bbb8e58dd58b194d13cc430;cfce5cb22f943ba8c10dea2302c1f1e5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/011/SRR16303411/SRR16303411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/011/SRR16303411/SRR16303411_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/011/SRR16303411/SRR16303411_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/011/SRR16303411/SRR16303411_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/011/SRR16303411	
SRR16303415	PRJNA770746	SAMN22233279	SRX12582062	646099	human metagenome	720932422d11cc73d1962c58dcfbbe8d;0bd0c4b62868bd84b368e3c01396c0d7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/015/SRR16303415/SRR16303415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/015/SRR16303415/SRR16303415_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/015/SRR16303415/SRR16303415_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/015/SRR16303415/SRR16303415_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/015/SRR16303415	
SRR16303394	PRJNA770746	SAMN22233255	SRX12582083	646099	human metagenome	96467fee721c9fdb8560a4dd5088de35;426d0bdadf019c20eb900def19bed7c7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/094/SRR16303394/SRR16303394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/094/SRR16303394/SRR16303394_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/094/SRR16303394/SRR16303394_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/094/SRR16303394/SRR16303394_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/094/SRR16303394	
SRR16303416	PRJNA770746	SAMN22233262	SRX12582061	646099	human metagenome	2a9e3d57e1c5a37b6cb25f16d89a1d00;83a8983aa5ba92e1912a0d9ebbd69ba6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/016/SRR16303416/SRR16303416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/016/SRR16303416/SRR16303416_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/016/SRR16303416/SRR16303416_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/016/SRR16303416/SRR16303416_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/016/SRR16303416	
SRR16303400	PRJNA770746	SAMN22233290	SRX12582077	646099	human metagenome	0b98112aff8b911ae820e9b0a531f598;8765748872436e6253fa1c6f32c9ce8c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/000/SRR16303400/SRR16303400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/000/SRR16303400/SRR16303400_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/000/SRR16303400/SRR16303400_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/000/SRR16303400/SRR16303400_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/000/SRR16303400	
SRR16303420	PRJNA770746	SAMN22233318	SRX12582057	646099	human metagenome	c50a1d62560730eed2b563369c131bfa;b181bd8e19d5787fa80b031c986c2124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/020/SRR16303420/SRR16303420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/020/SRR16303420/SRR16303420_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/020/SRR16303420/SRR16303420_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/020/SRR16303420/SRR16303420_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/020/SRR16303420	
SRR16303421	PRJNA770746	SAMN22233314	SRX12582056	646099	human metagenome	71a00763f440c09c4a358e7f665ce37d;74b96ecd01a1ae1c66603d73f10ca29f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/021/SRR16303421/SRR16303421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/021/SRR16303421/SRR16303421_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/021/SRR16303421/SRR16303421_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/021/SRR16303421/SRR16303421_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/021/SRR16303421	
SRR16303422	PRJNA770746	SAMN22233269	SRX12582055	646099	human metagenome	317304279590e22125d9b8a163a62366;0438c9b6d00a7f1cd0ddc18eb750df47	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/022/SRR16303422/SRR16303422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/022/SRR16303422/SRR16303422_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/022/SRR16303422/SRR16303422_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/022/SRR16303422/SRR16303422_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/022/SRR16303422	
SRR16303405	PRJNA770746	SAMN22233321	SRX12582072	646099	human metagenome	352f38a828d11a6b18434cc84a78d441;f5b42f7ace3c1e702d999f189f36296e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/005/SRR16303405/SRR16303405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/005/SRR16303405/SRR16303405_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/005/SRR16303405/SRR16303405_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/005/SRR16303405/SRR16303405_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/005/SRR16303405	
SRR16303424	PRJNA770746	SAMN22233249	SRX12582053	646099	human metagenome	b4488d90b0986912edfd38b7b6054809;197778cc6d61db3c2cdd5d7b64b60ca3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/024/SRR16303424/SRR16303424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/024/SRR16303424/SRR16303424_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/024/SRR16303424/SRR16303424_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/024/SRR16303424/SRR16303424_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR163/024/SRR16303424	
