run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp	bam_ftp
ERR3347024	PRJEB32675	SAMEA5625063	ERX3371598	408170	human gut metagenome	4d0fa40e0cc4827fc41a38e1748f5766;8db1b7825c60e65e83da8e373b5917c8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3347024/ERR3347024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3347024/ERR3347024_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/004/ERR3347024/ERR3347024_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/004/ERR3347024/ERR3347024_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347024/T96_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347024/T96_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/004/ERR3347024	
ERR3347030	PRJEB32675	SAMEA5625069	ERX3371604	408170	human gut metagenome	3a4b156e62990d2b748d19371314e3f2;df76ccf44345cc7fdea198b866a222c7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/000/ERR3347030/ERR3347030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/000/ERR3347030/ERR3347030_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/000/ERR3347030/ERR3347030_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/000/ERR3347030/ERR3347030_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347030/MAP16.1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347030/MAP16.1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/000/ERR3347030	
ERR3347031	PRJEB32675	SAMEA5625070	ERX3371605	408170	human gut metagenome	b6af3103aeffeb9c931d71b70f3b9b0d;980fb88fb53b973656b6d81a99ddfd60	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/001/ERR3347031/ERR3347031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/001/ERR3347031/ERR3347031_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/001/ERR3347031/ERR3347031_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/001/ERR3347031/ERR3347031_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347031/MAP26.1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347031/MAP26.1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/001/ERR3347031	
ERR3347032	PRJEB32675	SAMEA5625071	ERX3371606	408170	human gut metagenome	0f9d21194d56a28cc42ad06bf31071a7;8c7dfef89bdb6e7fd424d2358a087322	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/002/ERR3347032/ERR3347032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/002/ERR3347032/ERR3347032_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/002/ERR3347032/ERR3347032_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/002/ERR3347032/ERR3347032_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347032/MAP27.1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347032/MAP27.1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/002/ERR3347032	
ERR3347035	PRJEB32675	SAMEA5625074	ERX3371609	408170	human gut metagenome	363027ae1d24cec4cf885d86a6ac490d;8c99fb82e10d4d8ca081dca4260c88a4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/005/ERR3347035/ERR3347035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/005/ERR3347035/ERR3347035_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/005/ERR3347035/ERR3347035_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/005/ERR3347035/ERR3347035_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347035/MAP32.1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347035/MAP32.1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/005/ERR3347035	
ERR3347036	PRJEB32675	SAMEA5625075	ERX3371610	408170	human gut metagenome	1ab4d0d332d353468a7b7da7091b18d5;1b53eebbc010dc17e671fac56b1db1ed	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3347036/ERR3347036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3347036/ERR3347036_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/006/ERR3347036/ERR3347036_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/006/ERR3347036/ERR3347036_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347036/MAP35.1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347036/MAP35.1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/006/ERR3347036	
ERR3347044	PRJEB32675	SAMEA5625083	ERX3371618	408170	human gut metagenome	1a12877e6791f622bf3f8d1f3d4d2e0b;f4c077a098e4720108ed327bd61e38f1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3347044/ERR3347044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3347044/ERR3347044_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/004/ERR3347044/ERR3347044_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/004/ERR3347044/ERR3347044_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347044/MAP36.2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347044/MAP36.2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/004/ERR3347044	
ERR3347047	PRJEB32675	SAMEA5625086	ERX3371621	408170	human gut metagenome	444bc8fd2739f534b1a5e21ba208812d;e8431fef15058d2e54bb05317282cbfe	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3347047/ERR3347047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3347047/ERR3347047_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/007/ERR3347047/ERR3347047_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/007/ERR3347047/ERR3347047_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347047/MAP05.2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347047/MAP05.2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/007/ERR3347047	
ERR3347048	PRJEB32675	SAMEA5625087	ERX3371622	408170	human gut metagenome	f1bac6831898117057a04e3b3dc3edab;ffd313c402539cfa40a8f8974058f0ce	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/008/ERR3347048/ERR3347048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/008/ERR3347048/ERR3347048_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/008/ERR3347048/ERR3347048_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/008/ERR3347048/ERR3347048_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347048/MAP07.2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347048/MAP07.2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/008/ERR3347048	
ERR3347049	PRJEB32675	SAMEA5625088	ERX3371623	408170	human gut metagenome	d9a3103f89fff1bafbda10f2b00bc8fe;fe4a6987368ebccda3bf009a871ff28a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/009/ERR3347049/ERR3347049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/009/ERR3347049/ERR3347049_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/009/ERR3347049/ERR3347049_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/009/ERR3347049/ERR3347049_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347049/MAP26.2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347049/MAP26.2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/009/ERR3347049	
ERR3347050	PRJEB32675	SAMEA5625089	ERX3371624	408170	human gut metagenome	ec03f07de37111987088bdf2e019d911;cffcb97b77e7b14ebb036e82760265e5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/000/ERR3347050/ERR3347050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/000/ERR3347050/ERR3347050_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/000/ERR3347050/ERR3347050_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/000/ERR3347050/ERR3347050_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347050/MAP14.2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347050/MAP14.2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/000/ERR3347050	
ERR3347053	PRJEB32675	SAMEA5625092	ERX3371627	408170	human gut metagenome	099875ab4ebbb4bfbd313535ea480fff;be1e6d481116dbb358525a507f63a085	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/003/ERR3347053/ERR3347053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/003/ERR3347053/ERR3347053_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/003/ERR3347053/ERR3347053_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/003/ERR3347053/ERR3347053_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347053/MAP11.2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347053/MAP11.2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/003/ERR3347053	
ERR3347056	PRJEB32675	SAMEA5625095	ERX3371630	408170	human gut metagenome	eb96e65a54a38be4c1edebef171f6393;be4888cdf39c0b8913a7ac09787556a7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3347056/ERR3347056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3347056/ERR3347056_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/006/ERR3347056/ERR3347056_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/006/ERR3347056/ERR3347056_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347056/MAP53.2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347056/MAP53.2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/006/ERR3347056	
ERR3347068	PRJEB32675	SAMEA5625107	ERX3371642	408170	human gut metagenome	0c01974c163d847d3b768264140caf9c;4fe836f21d5403c6b5d8b7a1c366b008	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/008/ERR3347068/ERR3347068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/008/ERR3347068/ERR3347068_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/008/ERR3347068/ERR3347068_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/008/ERR3347068/ERR3347068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347068/MAP07.3_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347068/MAP07.3_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/008/ERR3347068	
ERR3347071	PRJEB32675	SAMEA5625110	ERX3371645	408170	human gut metagenome	c668d6af9f67eaa06f4cd3d1084c5921;744509a763894d7f6c86b72c33541599	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/001/ERR3347071/ERR3347071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/001/ERR3347071/ERR3347071_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/001/ERR3347071/ERR3347071_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/001/ERR3347071/ERR3347071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347071/MAP53.3_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347071/MAP53.3_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/001/ERR3347071	
ERR3347074	PRJEB32675	SAMEA5625113	ERX3371648	408170	human gut metagenome	12aad71034b29c7d856a1e836c4be399;4cf2e165b5ea3fd9862e43ec69ac4988	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3347074/ERR3347074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/004/ERR3347074/ERR3347074_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/004/ERR3347074/ERR3347074_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/004/ERR3347074/ERR3347074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347074/MAP38.3_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347074/MAP38.3_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/004/ERR3347074	
ERR3347076	PRJEB32675	SAMEA5625115	ERX3371650	408170	human gut metagenome	dcad9ee4b6e0ac220dedf1c0dc5e7b8a;4bb68dc7b30f549c829ecf03a78698d8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3347076/ERR3347076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3347076/ERR3347076_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/006/ERR3347076/ERR3347076_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/006/ERR3347076/ERR3347076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347076/MAP18.3_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3347076/MAP18.3_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/006/ERR3347076	
ERR3346986	PRJEB32675	SAMEA5625025	ERX3371560	408170	human gut metagenome	90dbd91df8ee594586f32e74f889430a;346a20be60aae421f7f706a60ff19e22	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3346986/ERR3346986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/006/ERR3346986/ERR3346986_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/006/ERR3346986/ERR3346986_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/006/ERR3346986/ERR3346986_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3346986/T117_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3346986/T117_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/006/ERR3346986	
ERR3346987	PRJEB32675	SAMEA5625026	ERX3371561	408170	human gut metagenome	5f701c11fcfb79b3ea8e1e72810c9c53;dd5143f36658cc337eebbf5835005ae7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3346987/ERR3346987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/007/ERR3346987/ERR3346987_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/007/ERR3346987/ERR3346987_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/007/ERR3346987/ERR3346987_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3346987/T127_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3346987/T127_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/007/ERR3346987	
ERR3346993	PRJEB32675	SAMEA5625032	ERX3371567	408170	human gut metagenome	0baf1205dd665fc1eb3823930b00c614;19337d505f0c0f34b238805d8c7a9a16	ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/003/ERR3346993/ERR3346993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR334/003/ERR3346993/ERR3346993_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/003/ERR3346993/ERR3346993_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR334/003/ERR3346993/ERR3346993_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3346993/T172_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR334/ERR3346993/T172_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR334/003/ERR3346993	
