run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp	bam_ftp
ERR9452468	PRJEB51982	SAMEA13818303	ERX8994335	408170	human gut metagenome	e8f54766cc411c2d3527822fd55d2454;445951364cdc34848a53268fe2882974	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/008/ERR9452468/ERR9452468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/008/ERR9452468/ERR9452468_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/008/ERR9452468/ERR9452468_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/008/ERR9452468/ERR9452468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452468/s024_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452468/s024_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/008/ERR9452468.bam
ERR9452469	PRJEB51982	SAMEA13818304	ERX8994336	408170	human gut metagenome	94c85c0f581230fc4796819f90504cf3;3802501b9c6f7de1444c9ebb43c5db90	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/009/ERR9452469/ERR9452469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/009/ERR9452469/ERR9452469_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/009/ERR9452469/ERR9452469_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/009/ERR9452469/ERR9452469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452469/s025_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452469/s025_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/009/ERR9452469.bam
ERR9452473	PRJEB51982	SAMEA13818308	ERX8994340	408170	human gut metagenome	519488b83ed056a4a532024a2371043d;27b6e768dac5c00c6942bd926401cc69	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/003/ERR9452473/ERR9452473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/003/ERR9452473/ERR9452473_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/003/ERR9452473/ERR9452473_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/003/ERR9452473/ERR9452473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452473/s029_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452473/s029_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/003/ERR9452473.bam
ERR9452477	PRJEB51982	SAMEA13818312	ERX8994344	408170	human gut metagenome	34cf7dafff171e8ccf9e45dc9aabc02f;1a5e4f949d2e9b2b0a0d116fa57c5d8c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/007/ERR9452477/ERR9452477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/007/ERR9452477/ERR9452477_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/007/ERR9452477/ERR9452477_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/007/ERR9452477/ERR9452477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452477/s033_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452477/s033_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/007/ERR9452477.bam
ERR9452482	PRJEB51982	SAMEA13818317	ERX8994349	408170	human gut metagenome	91496caa0dad508257f850063f1e54b5;2ca92ff28a9accbb708547659207aacd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/002/ERR9452482/ERR9452482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/002/ERR9452482/ERR9452482_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/002/ERR9452482/ERR9452482_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/002/ERR9452482/ERR9452482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452482/s038_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452482/s038_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/002/ERR9452482.bam
ERR9452488	PRJEB51982	SAMEA13818323	ERX8994355	408170	human gut metagenome	e85fcbfc5f20243f2e259f0f99b30d25;dd8195eaaa5d9e8875427c6d8c993908	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/008/ERR9452488/ERR9452488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/008/ERR9452488/ERR9452488_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/008/ERR9452488/ERR9452488_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/008/ERR9452488/ERR9452488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452488/s044_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452488/s044_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/008/ERR9452488.bam
ERR9452489	PRJEB51982	SAMEA13818324	ERX8994356	408170	human gut metagenome	2d6e33d253a0c6134b04e57aa71f776d;e5e4742380e846a340531f8360b1918f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/009/ERR9452489/ERR9452489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/009/ERR9452489/ERR9452489_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/009/ERR9452489/ERR9452489_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/009/ERR9452489/ERR9452489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452489/s045_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452489/s045_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/009/ERR9452489.bam
ERR9452490	PRJEB51982	SAMEA13818325	ERX8994357	408170	human gut metagenome	a7789fdfce942f0ca3b761dbe10b12ac;7ccfa7bb9ab944431bcbb060daf2126d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/000/ERR9452490/ERR9452490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/000/ERR9452490/ERR9452490_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/000/ERR9452490/ERR9452490_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/000/ERR9452490/ERR9452490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452490/s046_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452490/s046_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/000/ERR9452490.bam
ERR9452491	PRJEB51982	SAMEA13818326	ERX8994358	408170	human gut metagenome	4da9546b617b27d7ce8632860f1ddf01;6b5f1c292274047b396e59d2a42b9987	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/001/ERR9452491/ERR9452491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/001/ERR9452491/ERR9452491_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/001/ERR9452491/ERR9452491_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/001/ERR9452491/ERR9452491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452491/s047_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452491/s047_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/001/ERR9452491.bam
ERR9452448	PRJEB51982	SAMEA13818283	ERX8994315	408170	human gut metagenome	0ac62c65772cb92c6eca7ce95e52ec00;b0bb7d2adaa1f4478855d92e5d470296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/008/ERR9452448/ERR9452448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/008/ERR9452448/ERR9452448_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/008/ERR9452448/ERR9452448_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/008/ERR9452448/ERR9452448_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452448/s004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452448/s004_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/008/ERR9452448.bam
ERR9452451	PRJEB51982	SAMEA13818286	ERX8994318	408170	human gut metagenome	3e0f658d9b2374522b33e5dc59a34c4c;2f2c832bfdf87f47de36d1ec3e198a15	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/001/ERR9452451/ERR9452451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/001/ERR9452451/ERR9452451_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/001/ERR9452451/ERR9452451_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/001/ERR9452451/ERR9452451_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452451/s007_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452451/s007_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/001/ERR9452451.bam
ERR9452455	PRJEB51982	SAMEA13818290	ERX8994322	408170	human gut metagenome	ef7e970701feec5bb97d7ccacc46af15;15ea2052328674691226ff2e9856205c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/005/ERR9452455/ERR9452455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/005/ERR9452455/ERR9452455_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/005/ERR9452455/ERR9452455_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/005/ERR9452455/ERR9452455_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452455/s011_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452455/s011_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/005/ERR9452455.bam
ERR9452460	PRJEB51982	SAMEA13818295	ERX8994327	408170	human gut metagenome	171dfccdfd13602079055986d28d98ed;e040dc03dcc3b3202a7847e9a3678792	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/000/ERR9452460/ERR9452460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/000/ERR9452460/ERR9452460_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/000/ERR9452460/ERR9452460_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/000/ERR9452460/ERR9452460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452460/s016_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452460/s016_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/000/ERR9452460.bam
ERR9452464	PRJEB51982	SAMEA13818299	ERX8994331	408170	human gut metagenome	a56789f152afa0eb8c039886128e1aa9;9ddc4849dd2398fca26f96a3446e9092	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/004/ERR9452464/ERR9452464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/004/ERR9452464/ERR9452464_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/004/ERR9452464/ERR9452464_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/004/ERR9452464/ERR9452464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452464/s020_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452464/s020_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/004/ERR9452464.bam
ERR9452470	PRJEB51982	SAMEA13818305	ERX8994337	408170	human gut metagenome	3cbddc7feb067c8273c805576ce70e9e;f00a81e15c8d8d102dc6440a1db9afd3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/000/ERR9452470/ERR9452470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/000/ERR9452470/ERR9452470_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/000/ERR9452470/ERR9452470_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/000/ERR9452470/ERR9452470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452470/s026_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452470/s026_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/000/ERR9452470.bam
ERR9452471	PRJEB51982	SAMEA13818306	ERX8994338	408170	human gut metagenome	6e5dd6caff654222174cb2585f18c40f;135f893645a9b945e0d4a45c6f1245e9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/001/ERR9452471/ERR9452471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/001/ERR9452471/ERR9452471_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/001/ERR9452471/ERR9452471_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/001/ERR9452471/ERR9452471_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452471/s027_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452471/s027_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/001/ERR9452471.bam
ERR9452472	PRJEB51982	SAMEA13818307	ERX8994339	408170	human gut metagenome	027e45efcb824e3e79a7ebadd0e0ddf9;4cd2d14bb47a98bf326fe5c70baff4b6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/002/ERR9452472/ERR9452472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/002/ERR9452472/ERR9452472_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/002/ERR9452472/ERR9452472_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/002/ERR9452472/ERR9452472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452472/s028_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452472/s028_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/002/ERR9452472.bam
ERR9452474	PRJEB51982	SAMEA13818309	ERX8994341	408170	human gut metagenome	d0fea9d0baedd637194bd4e1556b87a6;630d37b13da50fcb56b4d6db8454bafe	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/004/ERR9452474/ERR9452474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/004/ERR9452474/ERR9452474_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/004/ERR9452474/ERR9452474_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/004/ERR9452474/ERR9452474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452474/s030_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452474/s030_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/004/ERR9452474.bam
ERR9452475	PRJEB51982	SAMEA13818310	ERX8994342	408170	human gut metagenome	0e2f3981d7e18aa82d4240ebb8846009;60feae8c0f029fadb2b342c2bd3b522e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/005/ERR9452475/ERR9452475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/005/ERR9452475/ERR9452475_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/005/ERR9452475/ERR9452475_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/005/ERR9452475/ERR9452475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452475/s031_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452475/s031_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/005/ERR9452475.bam
ERR9452478	PRJEB51982	SAMEA13818313	ERX8994345	408170	human gut metagenome	999406791619c4643b6cfa8c7e9d1911;4958d92b51072d6d8a141b25fbacb09f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/008/ERR9452478/ERR9452478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/008/ERR9452478/ERR9452478_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/008/ERR9452478/ERR9452478_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/008/ERR9452478/ERR9452478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452478/s034_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452478/s034_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/008/ERR9452478.bam
ERR9452479	PRJEB51982	SAMEA13818314	ERX8994346	408170	human gut metagenome	744648dba5ce87db39bf8a0231325ff7;f0ba30698f80eda15410d52990077aad	ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/009/ERR9452479/ERR9452479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR945/009/ERR9452479/ERR9452479_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/009/ERR9452479/ERR9452479_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR945/009/ERR9452479/ERR9452479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452479/s035_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR945/ERR9452479/s035_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR945/009/ERR9452479.bam
